statement,true,animals,cities,companies,elements,facts,generated,inventions,split
Mizuho Financial has headquarters in Germany.,0,0,0,1,0,0,0,0,train
Equinor has headquarters in Norway.,1,0,0,1,0,0,0,0,train
Toyota Motor operates in the industry of consumer durables.,1,0,0,1,0,0,0,0,test
Walmart has headquarters in United States.,1,0,0,1,0,0,0,0,train
Univlever operates in the industry of Banking.,0,0,0,1,0,0,0,0,train
Charles Schwab Corporation has headquarters in United States.,1,0,0,1,0,0,0,0,train
Sumitomo Mitsui Financial is a holding company that engages in the management of its subsidiaries that provide financial services..,1,0,0,1,0,0,0,0,train
Caterpillar has headquarters in United States.,1,0,0,1,0,0,0,0,train
Enbridge engages in the provision of gas and oil businesses..,1,0,0,1,0,0,0,0,calibration
Anthem operates in the industry of Health Care Equipment & Services.,0,0,0,1,0,0,0,0,train
"Cisco Systems engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry..",1,0,0,1,0,0,0,0,train
Walgreens operates in the industry of retailing.,1,0,0,1,0,0,0,0,train
China Merchants Bank operates in the industry of banking.,1,0,0,1,0,0,0,0,test
Duke Energy operates in the industry of Banking.,0,0,0,1,0,0,0,0,train
"ING Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",1,0,0,1,0,0,0,0,test
"Oracle engages in the design, manufacture and sale of computer products and technologies..",0,0,0,1,0,0,0,0,test
Banco Bradesco operates in the industry of Semiconductors.,0,0,0,1,0,0,0,0,calibration
Bank of Nova Scotia operates in the industry of banking.,1,0,0,1,0,0,0,0,train
Mitsubishi has headquarters in Germany.,0,0,0,1,0,0,0,0,train
"Berkshire Hathaway operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities..",0,0,0,1,0,0,0,0,calibration
"National Australia Bank is a materials science company, combining science and technology to develop innovative solutions..",0,0,0,1,0,0,0,0,calibration
Westpac Banking operates in the industry of banking.,1,0,0,1,0,0,0,0,calibration
"Japan Post Holdings operates as a holding company, which provides financial services through its subsidiaries..",0,0,0,1,0,0,0,0,train
ING Group operates in the industry of Materials.,0,0,0,1,0,0,0,0,train
Goldman Sachs Group has headquarters in China.,0,0,0,1,0,0,0,0,train
Volkswagen Group has headquarters in Germany.,1,0,0,1,0,0,0,0,test
Poly Developments & Holdings Group operates in the industry of Banking.,0,0,0,1,0,0,0,0,train
Enel engages in the electricity generation and distribution and distribution of natural gas..,1,0,0,1,0,0,0,0,train
Visa has headquarters in Switzerland.,0,0,0,1,0,0,0,0,calibration
"Petrobras engages in shipping, energy, transportation, offshore drilling, and retail activities..",0,0,0,1,0,0,0,0,train
Commonwealth Bank of Australia operates in the industry of Insurance.,0,0,0,1,0,0,0,0,calibration
"Danaher operates as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services..",1,0,0,1,0,0,0,0,train
Bristol Myers Squibb has headquarters in United States.,1,0,0,1,0,0,0,0,train
"China Citic Bank is a commercial bank, which engages in the provision of corporate and personal banking services..",1,0,0,1,0,0,0,0,train
Amazon.com has headquarters in United States.,1,0,0,1,0,0,0,0,test
Mercedes-Benz Group operates in the industry of consumer durables.,1,0,0,1,0,0,0,0,train
CVS Health has headquarters in United States.,1,0,0,1,0,0,0,0,train
Accenture provides financial products and services..,0,0,0,1,0,0,0,0,calibration
Cisco Systems operates in the industry of Banking.,0,0,0,1,0,0,0,0,train
"Industrial and Commercial Bank of China engages in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets..",0,0,0,1,0,0,0,0,train
BBVA has headquarters in United States.,0,0,0,1,0,0,0,0,train
"Mitsubishi UFJ Financial Group is a commercial bank, which engages in the provision of corporate and personal banking services..",0,0,0,1,0,0,0,0,train
JPMorgan Chase operates in the industry of diversified financials.,1,0,0,1,0,0,0,0,test
Fubon Financial operates in the industry of Capital Goods.,0,0,0,1,0,0,0,0,train
British American Tobacco British American Tobacco Acts as a financing subsidiary/special purpose entity..,1,0,0,1,0,0,0,0,train
Walmart engages in retail and wholesale business..,1,0,0,1,0,0,0,0,train
"Bristol Myers Squibb operates in the industry of Food, Drink & Tobacco.",0,0,0,1,0,0,0,0,test
Amazon.com engages in the provision of online retail shopping services..,1,0,0,1,0,0,0,0,train
LukOil operates in the industry of Oil & Gas Operations.,0,0,0,1,0,0,0,0,train
Microsoft has headquarters in Germany.,0,0,0,1,0,0,0,0,train
Wells Fargo operates in the industry of Diversified Financials.,0,0,0,1,0,0,0,0,train
Merck & Co. has headquarters in Germany.,0,0,0,1,0,0,0,0,train
Walmart operates in the industry of Retailing.,0,0,0,1,0,0,0,0,train
ArcelorMittal has headquarters in Luxembourg.,1,0,0,1,0,0,0,0,calibration
Exxon Mobil engages in the provision of banking and financial services..,0,0,0,1,0,0,0,0,train
Airbus Group operates in the industry of aerospace & defense.,1,0,0,1,0,0,0,0,calibration
SAP has headquarters in United States.,0,0,0,1,0,0,0,0,calibration
Commonwealth Bank of Australia engages in the provision of banking and financial services..,1,0,0,1,0,0,0,0,train
BlackRock has headquarters in Russia.,0,0,0,1,0,0,0,0,train
Shanghai Pudong Development Bank has headquarters in China.,1,0,0,1,0,0,0,0,train
"Canadian Imperial Bank of Commerce is a financial institution, which engages in the provision of banking and wealth management services..",1,0,0,1,0,0,0,0,test
Cisco Systems has headquarters in United States.,1,0,0,1,0,0,0,0,train
PetroChina has headquarters in China.,1,0,0,1,0,0,0,0,train
Deere & Company has headquarters in Saudi Arabia.,0,0,0,1,0,0,0,0,train
State Bank of India engages in the electricity generation and distribution and distribution of natural gas..,0,0,0,1,0,0,0,0,calibration
The Home Depot has headquarters in Switzerland.,0,0,0,1,0,0,0,0,test
AXA has headquarters in United States.,0,0,0,1,0,0,0,0,train
Airbus Group engages in the provision of telecommunications services..,0,0,0,1,0,0,0,0,test
Cigna Corporation has headquarters in United States.,1,0,0,1,0,0,0,0,train
RBC engages in the provision of financial services..,0,0,0,1,0,0,0,0,train
Bank of Montreal operates in the industry of Oil & Gas Operations.,0,0,0,1,0,0,0,0,calibration
BASF has headquarters in Japan.,0,0,0,1,0,0,0,0,train
Poly Developments & Holdings Group operates in the industry of construction.,1,0,0,1,0,0,0,0,train
Zurich Insurance operates in the industry of Banking.,0,0,0,1,0,0,0,0,train
Enbridge operates in the industry of oil & gas operations.,1,0,0,1,0,0,0,0,calibration
Tencent Holdings engages in the provision of energy solutions..,0,0,0,1,0,0,0,0,test
"Bank of Communications engages in the provision of electricity, natural gas, and energy related services..",0,0,0,1,0,0,0,0,test
Hyundai Motor engages in owning and operating of general merchandise stores..,0,0,0,1,0,0,0,0,test
BP has headquarters in United Kingdom.,1,0,0,1,0,0,0,0,train
Rosneft operates in the industry of oil & gas operations.,1,0,0,1,0,0,0,0,train
HCA Healthcare operates as an investment holding company..,0,0,0,1,0,0,0,0,train
Anglo American engages in the provision of healthcare services..,0,0,0,1,0,0,0,0,train
"Postal Savings Bank of China engages in the provision of life, annuity, accident, and health insurance..",0,0,0,1,0,0,0,0,train
"Iberdrola is a holding company, which engages in the provision of insurance products and related services..",0,0,0,1,0,0,0,0,calibration
"Enbridge engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",0,0,0,1,0,0,0,0,train
Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services..,1,0,0,1,0,0,0,0,train
BASF has headquarters in Germany.,1,0,0,1,0,0,0,0,train
BASF operates in the industry of chemicals.,1,0,0,1,0,0,0,0,train
"ArcelorMittal is a holding company, which engages in steelmaking and mining activities..",1,0,0,1,0,0,0,0,calibration
GlaxoSmithKline operates in the industry of drugs & biotechnology.,1,0,0,1,0,0,0,0,train
"U.S. Bancorp operates as a bank holding company that offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management..",1,0,0,1,0,0,0,0,train
Pfizer operates in the industry of Insurance.,0,0,0,1,0,0,0,0,test
"Walgreens engages in the provision of management consulting, technology, and outsourcing services..",0,0,0,1,0,0,0,0,train
Dow is a holding company that engages in the provision of telecommunication services..,0,0,0,1,0,0,0,0,train
Credit Agricole engages in the provision of banking and financial services..,1,0,0,1,0,0,0,0,train
Thermo Fisher Scientific has headquarters in United States.,1,0,0,1,0,0,0,0,train
"American Express operates as a bank holding company that engages in the business of providing retail banking, credit cards, corporate and investment banking and wealth management services..",0,0,0,1,0,0,0,0,calibration
Rio Tinto has headquarters in Australia.,1,0,0,1,0,0,0,0,test
ING Group has headquarters in Netherlands.,1,0,0,1,0,0,0,0,train
"Sanofi engages in the research, production and distribution of pharmaceutical products..",1,0,0,1,0,0,0,0,calibration
"VINCI engages in the design, building, finance and management of facilities for transport systems, public and private buildings and urban development and water, energy and communication networks..",1,0,0,1,0,0,0,0,train
Tencent Holdings has headquarters in United Kingdom.,0,0,0,1,0,0,0,0,train
U.S. Bancorp has headquarters in United States.,1,0,0,1,0,0,0,0,train
China Merchants Bank engages in oil and natural gas production..,0,0,0,1,0,0,0,0,train
Samsung Group engages in the manufacturing and selling of electronics and computer peripherals..,1,0,0,1,0,0,0,0,train
BHP Group operates in the industry of materials.,1,0,0,1,0,0,0,0,test
Comcast operates in the industry of Banking.,0,0,0,1,0,0,0,0,calibration
Comcast has headquarters in Taiwan.,0,0,0,1,0,0,0,0,train
"Prudential Financial engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis..",0,0,0,1,0,0,0,0,train
"Hon Hai Precision engages in the design, development and manufacturing of nanotechnology, heat transfer, wireless connectivity and material sciences products..",1,0,0,1,0,0,0,0,train
Eni operates in the industry of oil & gas operations.,1,0,0,1,0,0,0,0,train
"CITIC is an investment holding company, which engages in finance, energy, engineering, manufacturing, and real estate businesses..",1,0,0,1,0,0,0,0,train
China Shenhua Energy engages in the production and sale of coal and electricity..,1,0,0,1,0,0,0,0,train
Boron is used in the production of glass and ceramics.,1,0,0,0,1,0,0,0,calibration
"Praseodymium is used in coins, batteries, and corrosion-resistant alloys.",0,0,0,0,1,0,0,0,train
"Cobalt is used in strong, permanent magnets and as a blue pigment.",1,0,0,0,1,0,0,0,train
Indium is in the Lanthanide group.,0,0,0,0,1,0,0,0,train
Zirconium has the atomic number of 6.,0,0,0,0,1,0,0,0,train
Boron has the atomic number of 70.,0,0,0,0,1,0,0,0,train
Thallium appears in its standard state as Liquid.,0,0,0,0,1,0,0,0,test
Bromine is in the Halogen group.,1,0,0,0,1,0,0,0,train
Manganese appears in its standard state as Solid.,1,0,0,0,1,0,0,0,test
Palladium appears in its standard state as Solid.,1,0,0,0,1,0,0,0,train
Sulfur is used in the production of sulfuric acid and rubber vulcanization.,1,0,0,0,1,0,0,0,train
Scandium has the atomic number of 21.,1,0,0,0,1,0,0,0,train
Hydrogen is in the Actinide group.,0,0,0,0,1,0,0,0,calibration
Barium is used in touchscreens and some semiconductors.,0,0,0,0,1,0,0,0,train
Radon has the atomic number of 41.,0,0,0,0,1,0,0,0,test
Iron is the most abundant element on Earth by mass and is essential for blood oxygen transport.,1,0,0,0,1,0,0,0,train
Dysprosium appears in its standard state as Gas.,0,0,0,0,1,0,0,0,test
Magnesium is used in the production of glass and ceramics.,0,0,0,0,1,0,0,0,train
Thallium has the symbol Tl.,1,0,0,0,1,0,0,0,test
Barium has the symbol Sb.,0,0,0,0,1,0,0,0,train
Cadmium is used in rechargeable batteries and as a pigment.,1,0,0,0,1,0,0,0,calibration
Carbon appears in its standard state as Gas.,0,0,0,0,1,0,0,0,train
Tantalum has the atomic number of 79.,0,0,0,0,1,0,0,0,train
Dysprosium is a noble gas used in lighting and medical imaging.,0,0,0,0,1,0,0,0,train
Silver is used in catalytic converters and some electronic components.,0,0,0,0,1,0,0,0,calibration
Chlorine has the atomic number of 17.,1,0,0,0,1,0,0,0,train
Tantalum has the atomic number of 73.,1,0,0,0,1,0,0,0,test
Holmium is used in lasers and magnetic refrigeration.,1,0,0,0,1,0,0,0,train
Barium is in the Alkaline earth metal group.,1,0,0,0,1,0,0,0,train
Rhenium appears in its standard state as Gas.,0,0,0,0,1,0,0,0,train
Europium has the atomic number of 92.,0,0,0,0,1,0,0,0,calibration
"Rhenium is used in coins, batteries, and corrosion-resistant alloys.",0,0,0,0,1,0,0,0,test
Tantalum has the symbol Ta.,1,0,0,0,1,0,0,0,calibration
Gallium has the atomic number of 10.,0,0,0,0,1,0,0,0,train
